session_date,sku_id,spike_flag,unit_cost,unit_price,units_sold,units_refunded,stock_available,restock_lead_days
2025-01-24,DQProduk-014,0,89850.0,164850.0,24,3,144,2
2025-01-25,DQProduk-014,0,89850.0,164850.0,19,0,124,1
2025-01-26,DQProduk-014,0,89850.0,164850.0,22,1,218,5
2025-01-27,DQProduk-014,0,89850.0,164850.0,21,0,134,5
2025-01-28,DQProduk-014,0,89850.0,164850.0,24,2,210,1
2025-01-29,DQProduk-014,1,89850.0,164850.0,64,3,251,3
2025-01-30,DQProduk-014,0,89850.0,164850.0,23,2,200,5
2025-01-31,DQProduk-014,1,89850.0,164850.0,67,8,176,0
2025-02-01,DQProduk-014,0,89850.0,164850.0,20,2,109,2
2025-02-02,DQProduk-014,0,89850.0,164850.0,22,0,186,3
2025-02-03,DQProduk-014,1,89850.0,164850.0,56,8,146,2
2025-02-04,DQProduk-014,1,89850.0,164850.0,38,4,136,3
2025-02-05,DQProduk-014,1,89850.0,164850.0,36,4,47,2
2025-02-06,DQProduk-014,0,89850.0,164850.0,19,1,155,2
2025-02-07,DQProduk-014,0,89850.0,164850.0,21,0,163,5
2025-02-08,DQProduk-014,0,89850.0,164850.0,22,0,204,3
2025-02-09,DQProduk-014,0,89850.0,164850.0,14,0,29,1
2025-02-10,DQProduk-014,0,89850.0,164850.0,17,0,131,3
2025-02-11,DQProduk-014,1,89850.0,164850.0,39,3,108,3
2025-02-12,DQProduk-014,0,89850.0,164850.0,11,0,152,2
2025-02-13,DQProduk-014,0,89850.0,164850.0,26,1,57,3
2025-02-14,DQProduk-014,1,89850.0,164850.0,41,5,57,5
2025-02-15,DQProduk-014,0,89850.0,164850.0,12,0,31,0
2025-02-16,DQProduk-014,0,89850.0,164850.0,12,0,37,3
2025-02-17,DQProduk-014,0,89850.0,164850.0,16,0,202,2
2025-02-18,DQProduk-014,0,89850.0,164850.0,29,1,120,7
2025-02-19,DQProduk-014,0,89850.0,164850.0,14,0,124,1
2025-02-20,DQProduk-014,0,89850.0,164850.0,13,1,211,1
2025-02-21,DQProduk-014,0,89850.0,164850.0,22,1,44,3
2025-02-22,DQProduk-014,0,89850.0,164850.0,21,1,74,1
2025-02-23,DQProduk-014,0,89850.0,164850.0,28,3,194,5
2025-02-24,DQProduk-014,0,89850.0,164850.0,18,2,75,3
2025-02-25,DQProduk-014,0,89850.0,164850.0,17,1,214,1
2025-02-26,DQProduk-014,1,89850.0,164850.0,39,2,194,2
2025-02-27,DQProduk-014,0,89850.0,164850.0,15,0,130,3
2025-02-28,DQProduk-014,0,89850.0,164850.0,24,2,182,3
2025-03-01,DQProduk-014,0,89850.0,164850.0,24,1,162,1
2025-03-02,DQProduk-014,1,89850.0,164850.0,38,5,77,1
2025-03-03,DQProduk-014,0,89850.0,164850.0,16,0,43,2
2025-03-04,DQProduk-014,1,89850.0,164850.0,56,6,131,1
2025-03-05,DQProduk-014,0,89850.0,164850.0,18,0,149,1
2025-03-06,DQProduk-014,1,89850.0,164850.0,56,7,183,0
2025-03-07,DQProduk-014,0,89850.0,164850.0,19,1,141,2
2025-03-08,DQProduk-014,0,89850.0,164850.0,24,0,59,3
2025-03-09,DQProduk-014,0,89850.0,164850.0,18,0,40,2
2025-03-10,DQProduk-014,0,89850.0,164850.0,23,0,100,2
2025-03-11,DQProduk-014,0,89850.0,164850.0,22,1,118,2
2025-03-12,DQProduk-014,0,89850.0,164850.0,26,2,198,2
2025-03-13,DQProduk-014,0,89850.0,164850.0,17,0,175,2
2025-03-14,DQProduk-014,0,89850.0,164850.0,19,3,204,1
2025-03-15,DQProduk-014,0,89850.0,164850.0,15,1,45,2
2025-03-16,DQProduk-014,0,89850.0,164850.0,17,0,196,0
2025-03-17,DQProduk-014,0,89850.0,164850.0,22,1,114,2
2025-03-18,DQProduk-014,0,89850.0,164850.0,18,3,185,3
2025-03-19,DQProduk-014,0,89850.0,164850.0,17,0,168,5
2025-03-20,DQProduk-014,0,89850.0,164850.0,18,0,158,0
2025-03-21,DQProduk-014,0,89850.0,164850.0,13,0,100,2
2025-03-22,DQProduk-014,0,89850.0,164850.0,15,1,128,1
2025-03-23,DQProduk-014,0,89850.0,164850.0,19,2,170,1
2025-03-24,DQProduk-014,1,89850.0,164850.0,52,3,198,3
2025-03-25,DQProduk-014,0,89850.0,164850.0,14,0,74,2
2025-03-26,DQProduk-014,0,89850.0,164850.0,22,1,81,5
2025-03-27,DQProduk-014,0,89850.0,164850.0,14,1,49,1
2025-03-28,DQProduk-014,1,89850.0,164850.0,48,6,191,2
2025-03-29,DQProduk-014,0,89850.0,164850.0,19,1,100,2
2025-03-30,DQProduk-014,0,89850.0,164850.0,19,1,92,5
2025-03-31,DQProduk-014,0,89850.0,164850.0,17,1,70,3
2025-01-01,DQProduk-015,0,59850.0,89850.0,7,1,135,3
2025-01-02,DQProduk-015,0,59850.0,89850.0,12,1,155,5
2025-01-03,DQProduk-015,0,59850.0,89850.0,10,0,136,2
2025-01-04,DQProduk-015,0,59850.0,89850.0,10,3,142,1
2025-01-05,DQProduk-015,0,59850.0,89850.0,3,0,129,1
2025-01-06,DQProduk-015,0,59850.0,89850.0,10,0,49,3
2025-01-07,DQProduk-015,0,59850.0,89850.0,16,0,90,5
2025-01-08,DQProduk-015,0,59850.0,89850.0,6,0,150,3
2025-01-09,DQProduk-015,0,59850.0,89850.0,10,1,91,1
2025-01-10,DQProduk-015,0,59850.0,89850.0,14,0,113,2
2025-01-11,DQProduk-015,0,59850.0,89850.0,11,1,36,14
2025-01-12,DQProduk-015,0,59850.0,89850.0,14,0,153,2
2025-01-13,DQProduk-015,0,59850.0,89850.0,5,1,100,1
2025-01-14,DQProduk-015,0,59850.0,89850.0,13,1,85,1
2025-01-15,DQProduk-015,0,59850.0,89850.0,14,1,94,7
2025-01-16,DQProduk-015,0,59850.0,89850.0,10,0,120,2
2025-01-17,DQProduk-015,0,59850.0,89850.0,12,0,98,2
2025-01-18,DQProduk-015,0,59850.0,89850.0,7,0,41,2
2025-01-19,DQProduk-015,0,59850.0,89850.0,12,1,123,2
2025-01-20,DQProduk-015,0,59850.0,89850.0,7,1,94,14
2025-01-21,DQProduk-015,0,59850.0,89850.0,12,2,158,1
2025-01-22,DQProduk-015,0,59850.0,89850.0,12,0,97,3
2025-01-23,DQProduk-015,0,59850.0,89850.0,9,0,162,3
2025-01-24,DQProduk-015,0,59850.0,89850.0,13,0,100,1
2025-01-25,DQProduk-015,0,59850.0,89850.0,8,0,202,3
2025-01-26,DQProduk-015,1,59850.0,89850.0,21,0,60,3
2025-01-27,DQProduk-015,1,59850.0,89850.0,40,1,73,3
2025-01-28,DQProduk-015,0,59850.0,89850.0,7,0,44,2
2025-01-29,DQProduk-015,0,59850.0,89850.0,16,0,131,1
2025-01-30,DQProduk-015,0,59850.0,89850.0,12,1,73,14
2025-01-31,DQProduk-015,0,59850.0,89850.0,12,0,195,1
2025-02-01,DQProduk-015,1,59850.0,89850.0,55,5,212,2
2025-02-02,DQProduk-015,0,59850.0,89850.0,9,0,42,3
2025-02-03,DQProduk-015,0,59850.0,89850.0,10,0,193,1
2025-02-04,DQProduk-015,0,59850.0,89850.0,17,2,43,5
2025-02-05,DQProduk-015,0,59850.0,89850.0,17,0,209,3
2025-02-06,DQProduk-015,0,59850.0,89850.0,15,2,97,7
2025-02-07,DQProduk-015,0,59850.0,89850.0,12,0,183,3
2025-02-08,DQProduk-015,1,59850.0,89850.0,16,1,179,3
2025-02-09,DQProduk-015,0,59850.0,89850.0,11,0,164,7
2025-02-10,DQProduk-015,0,59850.0,89850.0,11,0,175,5
2025-02-11,DQProduk-015,0,59850.0,89850.0,12,2,118,5
2025-02-12,DQProduk-015,0,59850.0,89850.0,11,0,145,0
2025-02-13,DQProduk-015,0,59850.0,89850.0,10,0,171,1
2025-02-14,DQProduk-015,0,59850.0,89850.0,7,1,149,2
2025-02-15,DQProduk-015,1,59850.0,89850.0,27,3,49,3
2025-02-16,DQProduk-015,0,59850.0,89850.0,7,0,199,3
2025-02-17,DQProduk-015,0,59850.0,89850.0,11,2,100,3
2025-02-18,DQProduk-015,0,59850.0,89850.0,10,1,100,2
2025-02-19,DQProduk-015,0,59850.0,89850.0,7,0,140,2
2025-02-20,DQProduk-015,0,59850.0,89850.0,18,0,76,2
2025-02-21,DQProduk-015,0,59850.0,89850.0,11,0,210,3
2025-02-22,DQProduk-015,0,59850.0,89850.0,7,0,49,2
2025-02-23,DQProduk-015,0,59850.0,89850.0,8,0,83,1
2025-02-24,DQProduk-015,1,59850.0,89850.0,23,0,129,3
2025-02-25,DQProduk-015,0,59850.0,89850.0,9,0,137,2
2025-02-26,DQProduk-015,1,59850.0,89850.0,14,1,111,2
2025-02-27,DQProduk-015,0,59850.0,89850.0,9,1,196,3
2025-02-28,DQProduk-015,0,59850.0,89850.0,9,0,56,2
2025-03-01,DQProduk-015,0,59850.0,89850.0,10,0,54,7
2025-03-02,DQProduk-015,0,59850.0,89850.0,10,0,67,3
2025-03-03,DQProduk-015,1,59850.0,89850.0,32,5,66,3
2025-03-04,DQProduk-015,1,59850.0,89850.0,26,1,213,3
2025-03-05,DQProduk-015,0,59850.0,89850.0,9,0,126,2
2025-03-06,DQProduk-015,0,59850.0,89850.0,8,0,81,1
2025-03-07,DQProduk-015,1,59850.0,89850.0,29,5,86,2
2025-03-08,DQProduk-015,0,59850.0,89850.0,7,0,120,2
2025-03-09,DQProduk-015,0,59850.0,89850.0,6,1,195,14
2025-03-10,DQProduk-015,0,59850.0,89850.0,5,1,171,3
2025-03-11,DQProduk-015,0,59850.0,89850.0,10,1,150,1
2025-03-12,DQProduk-015,0,59850.0,89850.0,14,0,136,5
2025-03-13,DQProduk-015,0,59850.0,89850.0,8,0,44,3
2025-03-14,DQProduk-015,0,59850.0,89850.0,19,0,148,5
2025-03-15,DQProduk-015,0,59850.0,89850.0,10,0,55,3
2025-03-16,DQProduk-015,0,59850.0,89850.0,6,0,56,0
2025-03-17,DQProduk-015,0,59850.0,89850.0,7,0,76,3
2025-03-18,DQProduk-015,0,59850.0,89850.0,15,0,105,3
2025-03-19,DQProduk-015,0,59850.0,89850.0,13,0,127,1
2025-03-20,DQProduk-015,0,59850.0,89850.0,13,1,208,1
2025-03-21,DQProduk-015,0,59850.0,89850.0,10,1,20,5
2025-03-22,DQProduk-015,0,59850.0,89850.0,12,3,93,2
2025-03-23,DQProduk-015,1,59850.0,89850.0,25,0,111,3
2025-03-24,DQProduk-015,0,59850.0,89850.0,10,0,34,7
2025-03-25,DQProduk-015,0,59850.0,89850.0,7,1,188,0
2025-03-26,DQProduk-015,0,59850.0,89850.0,9,1,66,1
2025-03-27,DQProduk-015,0,59850.0,89850.0,10,0,52,1
2025-03-28,DQProduk-015,0,59850.0,89850.0,7,0,165,2
2025-03-29,DQProduk-015,0,59850.0,89850.0,8,0,125,5
2025-03-30,DQProduk-015,0,59850.0,89850.0,9,1,184,3
2025-03-31,DQProduk-015,0,59850.0,89850.0,10,2,35,2
2025-01-01,DQProduk-016,0,44850.0,149850.0,12,1,144,5
2025-01-02,DQProduk-016,0,44850.0,149850.0,10,1,59,1
2025-01-03,DQProduk-016,0,44850.0,149850.0,16,1,149,1
2025-01-04,DQProduk-016,0,44850.0,149850.0,13,0,65,2
2025-01-05,DQProduk-016,0,44850.0,149850.0,12,1,166,5
2025-01-06,DQProduk-016,0,44850.0,149850.0,11,0,132,1
2025-01-07,DQProduk-016,0,44850.0,149850.0,17,1,98,7
2025-01-08,DQProduk-016,0,44850.0,149850.0,10,0,57,2
2025-01-09,DQProduk-016,0,44850.0,149850.0,8,0,57,1
2025-01-10,DQProduk-016,0,44850.0,149850.0,15,0,48,1
2025-01-11,DQProduk-016,0,44850.0,149850.0,11,1,154,1
2025-01-12,DQProduk-016,0,44850.0,149850.0,13,1,60,2
2025-01-13,DQProduk-016,0,44850.0,149850.0,16,0,148,1
2025-01-14,DQProduk-016,0,44850.0,149850.0,12,0,173,2
2025-01-15,DQProduk-016,0,44850.0,149850.0,8,1,76,5
2025-01-16,DQProduk-016,0,44850.0,149850.0,9,0,138,7
2025-01-17,DQProduk-016,1,44850.0,149850.0,25,4,44,5
2025-01-18,DQProduk-016,0,44850.0,149850.0,9,0,155,2
2025-01-19,DQProduk-016,0,44850.0,149850.0,12,2,182,1
2025-01-20,DQProduk-016,1,44850.0,149850.0,37,4,97,2
2025-01-21,DQProduk-016,0,44850.0,149850.0,10,2,166,3
2025-01-22,DQProduk-016,0,44850.0,149850.0,11,1,140,0
2025-01-23,DQProduk-016,0,44850.0,149850.0,13,0,135,1
2025-01-24,DQProduk-016,1,44850.0,149850.0,32,3,64,0
2025-01-25,DQProduk-016,1,44850.0,149850.0,28,4,92,3
2025-01-26,DQProduk-016,1,44850.0,149850.0,36,4,124,3
2025-01-27,DQProduk-016,0,44850.0,149850.0,13,1,48,7
2025-01-28,DQProduk-016,0,44850.0,149850.0,16,1,55,0
2025-01-29,DQProduk-016,0,44850.0,149850.0,5,0,159,0
2025-01-30,DQProduk-016,0,44850.0,149850.0,13,1,135,5
2025-01-31,DQProduk-016,0,44850.0,149850.0,16,0,135,2
2025-02-01,DQProduk-016,0,44850.0,149850.0,13,0,49,3
2025-02-02,DQProduk-016,1,44850.0,149850.0,35,2,203,1
2025-02-03,DQProduk-016,1,44850.0,149850.0,49,8,74,2
2025-02-04,DQProduk-016,0,44850.0,149850.0,12,0,77,7
2025-02-05,DQProduk-016,0,44850.0,149850.0,17,2,187,2
2025-02-06,DQProduk-016,0,44850.0,149850.0,12,0,120,5
2025-02-07,DQProduk-016,1,44850.0,149850.0,45,3,188,0
2025-02-08,DQProduk-016,0,44850.0,149850.0,8,0,89,1
2025-02-09,DQProduk-016,0,44850.0,149850.0,11,1,98,0
2025-02-10,DQProduk-016,0,44850.0,149850.0,13,0,50,5
2025-02-11,DQProduk-016,1,44850.0,149850.0,26,3,50,2
2025-02-12,DQProduk-016,0,44850.0,149850.0,14,1,79,3
2025-02-13,DQProduk-016,0,44850.0,149850.0,9,0,110,3
2025-02-14,DQProduk-016,0,44850.0,149850.0,14,0,73,5
2025-02-15,DQProduk-016,0,44850.0,149850.0,19,0,69,2
2025-02-16,DQProduk-016,0,44850.0,149850.0,10,1,120,3
2025-02-17,DQProduk-016,0,44850.0,149850.0,12,1,111,3
2025-02-18,DQProduk-016,0,44850.0,149850.0,12,0,92,0
2025-02-19,DQProduk-016,0,44850.0,149850.0,14,2,50,3
2025-02-20,DQProduk-016,1,44850.0,149850.0,34,4,87,1
2025-02-21,DQProduk-016,0,44850.0,149850.0,9,0,104,2
2025-02-22,DQProduk-016,0,44850.0,149850.0,16,3,85,1
2025-02-23,DQProduk-016,0,44850.0,149850.0,12,0,57,2
2025-02-24,DQProduk-016,0,44850.0,149850.0,13,1,199,1
2025-02-25,DQProduk-016,0,44850.0,149850.0,10,0,108,14
2025-02-26,DQProduk-016,1,44850.0,149850.0,25,1,112,2
2025-02-27,DQProduk-016,1,44850.0,149850.0,43,2,207,2
2025-02-28,DQProduk-016,0,44850.0,149850.0,13,1,146,1
2025-03-01,DQProduk-016,0,44850.0,149850.0,16,1,77,1
2025-03-02,DQProduk-016,0,44850.0,149850.0,8,0,25,1
2025-03-03,DQProduk-016,0,44850.0,149850.0,8,0,59,3
2025-03-04,DQProduk-016,0,44850.0,149850.0,14,1,204,2
2025-03-05,DQProduk-016,0,44850.0,149850.0,4,1,118,3
2025-03-06,DQProduk-016,0,44850.0,149850.0,15,1,145,7
2025-03-07,DQProduk-016,0,44850.0,149850.0,15,2,200,0
2025-03-08,DQProduk-016,0,44850.0,149850.0,14,0,197,1
2025-03-09,DQProduk-016,0,44850.0,149850.0,16,0,89,5
2025-03-10,DQProduk-016,1,44850.0,149850.0,26,2,81,3
2025-03-11,DQProduk-016,0,44850.0,149850.0,11,2,187,3
2025-03-12,DQProduk-016,1,44850.0,149850.0,25,4,173,5
2025-03-13,DQProduk-016,1,44850.0,149850.0,48,7,174,1
2025-03-14,DQProduk-016,0,44850.0,149850.0,12,2,143,5
2025-03-15,DQProduk-016,0,44850.0,149850.0,12,0,59,3
2025-03-16,DQProduk-016,0,44850.0,149850.0,7,0,190,5
2025-03-17,DQProduk-016,1,44850.0,149850.0,36,1,149,2
2025-03-18,DQProduk-016,0,44850.0,149850.0,10,1,26,3
2025-03-19,DQProduk-016,0,44850.0,149850.0,12,0,26,2
2025-03-20,DQProduk-016,0,44850.0,149850.0,14,1,45,7
2025-03-21,DQProduk-016,0,44850.0,149850.0,7,0,162,5
2025-03-22,DQProduk-016,0,44850.0,149850.0,11,1,155,2
2025-03-23,DQProduk-016,0,44850.0,149850.0,10,0,161,7
2025-03-24,DQProduk-016,0,44850.0,149850.0,6,0,187,5
2025-03-25,DQProduk-016,0,44850.0,149850.0,9,0,176,3
2025-03-26,DQProduk-016,0,44850.0,149850.0,12,0,95,1
2025-03-27,DQProduk-016,1,44850.0,149850.0,32,5,157,2
2025-03-28,DQProduk-016,0,44850.0,149850.0,8,1,206,1
2025-03-29,DQProduk-016,1,44850.0,149850.0,47,2,106,3
2025-03-30,DQProduk-016,0,44850.0,149850.0,11,2,117,3
2025-03-31,DQProduk-016,0,44850.0,149850.0,16,0,84,2
2025-01-01,DQProduk-017,1,209850.0,299850.0,42,0,104,3
2025-01-02,DQProduk-017,0,209850.0,299850.0,9,1,68,2
2025-01-03,DQProduk-017,0,209850.0,299850.0,8,0,170,5
2025-01-04,DQProduk-017,0,209850.0,299850.0,10,0,37,2
2025-01-05,DQProduk-017,0,209850.0,299850.0,10,1,185,3
2025-01-06,DQProduk-017,0,209850.0,299850.0,10,0,183,3
2025-01-07,DQProduk-017,0,209850.0,299850.0,17,1,212,2
2025-01-08,DQProduk-017,0,209850.0,299850.0,12,0,116,1
2025-01-09,DQProduk-017,1,209850.0,299850.0,29,3,129,3
2025-01-10,DQProduk-017,0,209850.0,299850.0,12,1,136,3
2025-01-11,DQProduk-017,0,209850.0,299850.0,12,0,168,2
2025-01-12,DQProduk-017,1,209850.0,299850.0,46,5,208,1
2025-01-13,DQProduk-017,0,209850.0,299850.0,16,1,174,7
2025-01-14,DQProduk-017,0,209850.0,299850.0,17,3,76,1
2025-01-15,DQProduk-017,0,209850.0,299850.0,5,0,82,1
2025-01-16,DQProduk-017,0,209850.0,299850.0,15,0,63,0
2025-01-17,DQProduk-017,0,209850.0,299850.0,5,0,44,2
2025-01-18,DQProduk-017,0,209850.0,299850.0,14,1,86,1
2025-01-19,DQProduk-017,0,209850.0,299850.0,11,0,138,2
2025-01-20,DQProduk-017,0,209850.0,299850.0,7,1,108,5
2025-01-21,DQProduk-017,0,209850.0,299850.0,2,0,160,2
2025-01-22,DQProduk-017,0,209850.0,299850.0,11,2,34,5
2025-01-23,DQProduk-017,1,209850.0,299850.0,38,1,210,2
2025-01-24,DQProduk-017,0,209850.0,299850.0,12,0,24,3
2025-01-25,DQProduk-017,0,209850.0,299850.0,14,0,38,2
2025-01-26,DQProduk-017,0,209850.0,299850.0,15,0,30,2
2025-01-27,DQProduk-017,0,209850.0,299850.0,12,2,197,3
2025-01-28,DQProduk-017,0,209850.0,299850.0,17,1,146,3
2025-01-29,DQProduk-017,0,209850.0,299850.0,10,0,145,3
2025-01-30,DQProduk-017,0,209850.0,299850.0,16,0,59,2
2025-01-31,DQProduk-017,0,209850.0,299850.0,13,0,24,2
2025-02-01,DQProduk-017,0,209850.0,299850.0,10,0,132,1
2025-02-02,DQProduk-017,1,209850.0,299850.0,28,0,68,5
2025-02-03,DQProduk-017,1,209850.0,299850.0,33,5,181,5
2025-02-04,DQProduk-017,1,209850.0,299850.0,31,5,136,2
2025-02-05,DQProduk-017,0,209850.0,299850.0,12,0,207,5
2025-02-06,DQProduk-017,0,209850.0,299850.0,18,2,122,2
2025-02-07,DQProduk-017,0,209850.0,299850.0,7,0,197,3
2025-02-08,DQProduk-017,0,209850.0,299850.0,9,0,76,2
2025-02-09,DQProduk-017,0,209850.0,299850.0,12,0,186,3
2025-02-10,DQProduk-017,0,209850.0,299850.0,12,1,45,7
2025-02-11,DQProduk-017,0,209850.0,299850.0,10,1,193,0
2025-02-12,DQProduk-017,0,209850.0,299850.0,8,1,71,1
2025-02-13,DQProduk-017,0,209850.0,299850.0,13,1,177,1
2025-02-14,DQProduk-017,1,209850.0,299850.0,42,4,173,5
2025-02-15,DQProduk-017,0,209850.0,299850.0,10,1,166,0
2025-02-16,DQProduk-017,0,209850.0,299850.0,10,1,48,3
2025-02-17,DQProduk-017,0,209850.0,299850.0,11,1,102,3
2025-02-18,DQProduk-017,1,209850.0,299850.0,34,4,81,2
2025-02-19,DQProduk-017,0,209850.0,299850.0,10,0,58,2
2025-02-20,DQProduk-017,0,209850.0,299850.0,16,0,138,3
2025-02-21,DQProduk-017,0,209850.0,299850.0,8,0,94,1
2025-02-22,DQProduk-017,0,209850.0,299850.0,8,0,189,3
2025-02-23,DQProduk-017,0,209850.0,299850.0,15,0,180,5
2025-02-24,DQProduk-017,0,209850.0,299850.0,8,2,55,3
2025-02-25,DQProduk-017,0,209850.0,299850.0,11,1,84,2
2025-02-26,DQProduk-017,0,209850.0,299850.0,9,0,96,1
2025-02-27,DQProduk-017,0,209850.0,299850.0,6,0,64,1
2025-02-28,DQProduk-017,0,209850.0,299850.0,5,0,30,1
2025-03-01,DQProduk-017,1,209850.0,299850.0,45,2,145,7
2025-03-02,DQProduk-017,0,209850.0,299850.0,12,0,119,2
2025-03-03,DQProduk-017,0,209850.0,299850.0,7,1,161,3
2025-03-04,DQProduk-017,0,209850.0,299850.0,7,1,32,2
2025-03-05,DQProduk-017,0,209850.0,299850.0,10,0,148,1
2025-03-06,DQProduk-017,0,209850.0,299850.0,15,1,194,0
2025-03-07,DQProduk-017,0,209850.0,299850.0,12,0,100,5
2025-03-08,DQProduk-017,0,209850.0,299850.0,9,0,150,5
2025-03-09,DQProduk-017,0,209850.0,299850.0,8,0,193,2
2025-03-10,DQProduk-017,1,209850.0,299850.0,28,2,177,2
2025-03-11,DQProduk-017,0,209850.0,299850.0,15,0,162,3
2025-03-12,DQProduk-017,0,209850.0,299850.0,9,0,177,14
2025-03-13,DQProduk-017,0,209850.0,299850.0,12,3,171,3
2025-03-14,DQProduk-017,1,209850.0,299850.0,34,6,82,2
2025-03-15,DQProduk-017,0,209850.0,299850.0,10,0,24,2
2025-03-16,DQProduk-017,0,209850.0,299850.0,15,1,48,5
2025-03-17,DQProduk-017,0,209850.0,299850.0,12,0,24,3
2025-03-18,DQProduk-017,0,209850.0,299850.0,18,2,146,3
2025-03-19,DQProduk-017,0,209850.0,299850.0,13,0,146,3
2025-03-20,DQProduk-017,0,209850.0,299850.0,11,0,99,2
2025-03-21,DQProduk-017,0,209850.0,299850.0,16,0,158,1
2025-03-22,DQProduk-017,0,209850.0,299850.0,11,1,109,5
2025-03-23,DQProduk-017,0,209850.0,299850.0,15,0,161,2
2025-03-24,DQProduk-017,0,209850.0,299850.0,6,0,92,5
2025-03-25,DQProduk-017,0,209850.0,299850.0,9,0,95,3
2025-03-26,DQProduk-017,0,209850.0,299850.0,15,0,193,2
2025-03-27,DQProduk-017,0,209850.0,299850.0,7,1,118,3
2025-03-28,DQProduk-017,1,209850.0,299850.0,27,3,168,2
2025-03-29,DQProduk-017,0,209850.0,299850.0,10,0,72,3
2025-03-30,DQProduk-017,0,209850.0,299850.0,14,0,53,1
2025-03-31,DQProduk-017,0,209850.0,299850.0,9,1,54,5
2025-01-01,DQProduk-018,0,524850.0,599850.0,18,1,210,3
2025-01-02,DQProduk-018,0,524850.0,599850.0,16,1,96,1
2025-01-03,DQProduk-018,0,524850.0,599850.0,23,0,63,1
2025-01-04,DQProduk-018,0,524850.0,599850.0,21,2,45,7
2025-01-05,DQProduk-018,0,524850.0,599850.0,11,1,199,5
2025-01-06,DQProduk-018,0,524850.0,599850.0,18,1,53,2
2025-01-07,DQProduk-018,1,524850.0,599850.0,38,4,180,7
2025-01-08,DQProduk-018,0,524850.0,599850.0,28,2,82,2
2025-01-09,DQProduk-018,0,524850.0,599850.0,18,0,111,1
2025-01-10,DQProduk-018,0,524850.0,599850.0,17,2,144,0
2025-01-11,DQProduk-018,1,524850.0,599850.0,50,8,233,2
2025-01-12,DQProduk-018,0,524850.0,599850.0,11,1,55,1
2025-01-13,DQProduk-018,0,524850.0,599850.0,19,1,214,2
2025-01-14,DQProduk-018,0,524850.0,599850.0,21,1,82,2
2025-01-15,DQProduk-018,0,524850.0,599850.0,18,3,177,2
2025-01-16,DQProduk-018,0,524850.0,599850.0,18,0,210,7
2025-01-17,DQProduk-018,1,524850.0,599850.0,33,5,115,2
2025-01-18,DQProduk-018,0,524850.0,599850.0,25,0,194,0
2025-01-19,DQProduk-018,0,524850.0,599850.0,16,2,184,2
2025-01-20,DQProduk-018,0,524850.0,599850.0,19,1,60,2
2025-01-21,DQProduk-018,0,524850.0,599850.0,19,0,103,3
2025-01-22,DQProduk-018,1,524850.0,599850.0,72,10,210,14
2025-01-23,DQProduk-018,0,524850.0,599850.0,17,0,137,2
2025-01-24,DQProduk-018,0,524850.0,599850.0,20,0,112,3
2025-01-25,DQProduk-018,1,524850.0,599850.0,52,9,71,2
2025-01-26,DQProduk-018,0,524850.0,599850.0,16,2,83,5
2025-01-27,DQProduk-018,0,524850.0,599850.0,16,2,76,1
2025-01-28,DQProduk-018,1,524850.0,599850.0,65,4,261,3
2025-01-29,DQProduk-018,0,524850.0,599850.0,14,0,32,3
2025-01-30,DQProduk-018,0,524850.0,599850.0,22,2,168,2
2025-01-31,DQProduk-018,0,524850.0,599850.0,15,1,50,5
2025-02-01,DQProduk-018,1,524850.0,599850.0,33,7,127,1
2025-02-02,DQProduk-018,0,524850.0,599850.0,12,0,119,2
2025-02-03,DQProduk-018,0,524850.0,599850.0,10,0,164,3
2025-02-04,DQProduk-018,0,524850.0,599850.0,16,1,142,2
2025-02-05,DQProduk-018,0,524850.0,599850.0,18,1,208,1
2025-02-06,DQProduk-018,0,524850.0,599850.0,12,1,202,3
2025-02-07,DQProduk-018,0,524850.0,599850.0,22,2,56,3
2025-02-08,DQProduk-018,0,524850.0,599850.0,16,0,108,14
2025-02-09,DQProduk-018,1,524850.0,599850.0,51,8,109,3
2025-02-10,DQProduk-018,0,524850.0,599850.0,21,1,110,5
2025-02-11,DQProduk-018,0,524850.0,599850.0,25,2,141,3
2025-02-12,DQProduk-018,0,524850.0,599850.0,17,0,181,0
2025-02-13,DQProduk-018,1,524850.0,599850.0,28,2,173,5
2025-02-14,DQProduk-018,0,524850.0,599850.0,8,0,40,2
2025-02-15,DQProduk-018,0,524850.0,599850.0,21,1,182,3
2025-02-16,DQProduk-018,0,524850.0,599850.0,20,1,174,3
2025-02-17,DQProduk-018,0,524850.0,599850.0,19,2,39,2
2025-02-18,DQProduk-018,1,524850.0,599850.0,43,4,145,14
2025-02-19,DQProduk-018,1,524850.0,599850.0,45,2,177,2
2025-02-20,DQProduk-018,0,524850.0,599850.0,17,2,194,2
2025-02-21,DQProduk-018,0,524850.0,599850.0,19,1,64,7
2025-02-22,DQProduk-018,0,524850.0,599850.0,22,0,53,0
2025-02-23,DQProduk-018,0,524850.0,599850.0,22,3,198,3
2025-02-24,DQProduk-018,0,524850.0,599850.0,20,0,37,3
2025-02-25,DQProduk-018,0,524850.0,599850.0,17,0,110,0
2025-02-26,DQProduk-018,0,524850.0,599850.0,25,1,145,5
2025-02-27,DQProduk-018,0,524850.0,599850.0,19,1,98,2
2025-02-28,DQProduk-018,0,524850.0,599850.0,18,3,118,1
2025-03-01,DQProduk-018,1,524850.0,599850.0,56,6,90,1
2025-03-02,DQProduk-018,0,524850.0,599850.0,24,0,213,2
